review_id,author,author_url,rating,text,date,date_relative,language,helpful_count,response_text,response_date,page_number
Ci9DQUlRQUNvZENodHljRjlvT2t4MVpIbGhTbE5STFRSSk9FZHFjbXg2TFhKQk1tYxAB,,https://www.google.com/maps/contrib/108235439097081546764/reviews?hl=th,5,,,Unknown Date,,0,,,5
ChZDSUhNMG9nS0VJQ0FnSURsMnZqblNREAE,,https://www.google.com/maps/contrib/108728101643485044877/reviews?hl=th,5,,,Unknown Date,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT2tRNFRWQkhWemQ2WmsxWlFVaHpkRU5RTlVwV1FtYxAB,,https://www.google.com/maps/contrib/100305018230844828772/reviews?hl=th,5,,,2 เดือนที่แล้ว,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT2xKSlVITkVaMUpIVW5jd1gzQjRUMjVWTnpkeE1tYxAB,,https://www.google.com/maps/contrib/109884881737439894608/reviews?hl=th,5,,,Unknown Date,,0,,,5
ChZDSUhNMG9nS0VJQ0FnTUNvZ3VYZk1BEAE,,https://www.google.com/maps/contrib/106403872006185774561/reviews?hl=th,5,,,6 เดือนที่แล้ว,,0,,,5
ChdDSUhNMG9nS0VJQ0FnTURJc1A2VTB3RRAB,,https://www.google.com/maps/contrib/100236664248706521443/reviews?hl=th,5,,,Unknown Date,,0,,,5
ChZDSUhNMG9nS0VJQ0FnSUNaaC1Ick93EAE,,https://www.google.com/maps/contrib/100140458455116678207/reviews?hl=th,5,,,Unknown Date,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT21OUFNuWXRjSGxqTUdWV1p6Um5lREpOWDNCMlgyYxAB,,https://www.google.com/maps/contrib/101285702890780296555/reviews?hl=th,5,,,4 เดือนที่แล้ว,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT2tKYVJYbExNbE40YnpGc05IVlhhWGN5YVV0dFRGRRAB,,https://www.google.com/maps/contrib/106853900436613595046/reviews?hl=th,5,,,Unknown Date,,0,,,5
ChdDSUhNMG9nS0VQNjBxNHF0ay02cnVRRRAB,,https://www.google.com/maps/contrib/107040253778584999934/reviews?hl=th,5,,,Unknown Date,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT25oWWQyMTFhVGRFYlV4cmJISm1YekZIU0VsTVJrRRAB,,https://www.google.com/maps/contrib/101038242574087679268/reviews?hl=th,5,,,5 เดือนที่แล้ว,,0,,,5
ChdDSUhNMG9nS0VJQ0FnTUNJZ05lVnhnRRAB,,https://www.google.com/maps/contrib/103278233594269624512/reviews?hl=th,5,,,Unknown Date,,0,,,5
ChZDSUhNMG9nS0VJQ0FnSUQxdUl6VUd3EAE,,https://www.google.com/maps/contrib/114421428112283028854/reviews?hl=th,1,,,Unknown Date,,0,,,5
ChZDSUhNMG9nS0VJQ0FnSUNEaTZYN1B3EAE,,https://www.google.com/maps/contrib/115425038212113160265/reviews?hl=th,5,,,Unknown Date,,0,,,5
ChZDSUhNMG9nS0VMRFJtZktzczlqUVpREAE,,https://www.google.com/maps/contrib/112440508072358859358/reviews?hl=th,5,,,Unknown Date,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT2xRM056WjFWMFF6WlVGbmFIazRjVmt5WTFWV2NWRRAB,,https://www.google.com/maps/contrib/104387878987038300383/reviews?hl=th,5,,,Unknown Date,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT25BeFFXdHphMjFyTjFWTGVscHhSbXA2WlRGdmEyYxAB,,https://www.google.com/maps/contrib/110958040733671006567/reviews?hl=th,4,,,4 เดือนที่แล้ว,,0,,,5
ChdDSUhNMG9nS0VJQ0FnTURJaGFieWdBRRAB,,https://www.google.com/maps/contrib/116002068288966025382/reviews?hl=th,4,,,Unknown Date,,0,,,5
Ci9DQUlRQUNvZENodHljRjlvT25SaVgxZHlZM05pYVVKMVFqTkphV0l5ZG5acFEzYxAB,,https://www.google.com/maps/contrib/110851810069214819334/reviews?hl=th,5,,,4 เดือนที่แล้ว,,0,,,5
ChZDSUhNMG9nS0VJQ0FnSUR0c3E3d0JnEAE,,https://www.google.com/maps/contrib/116860430048176842921/reviews?hl=th,5,,,Unknown Date,,0,,,5
